1834,"C., J. "
1835,"Vandam, Albert Dresden."
1836,"Crespel, Louis."
1837,"Coleridge, Christabel Rose."
1838,"Byrne, William "
1839,"Imperiale, Michele "
1840,"Hayden, William "
1841,"Lucas, John Seymour."
1842,"Richards, Frank "
1843,"Blackie, John Stuart."
1844,"Morris, John Moses."
1845,"Saint John, Bayle."
1846,"Oliphant, "
1847,"Romilly, Samuel "
1848,"Croker, Thomas Francis Dillon."
1849,"Brown, James Moray."
1850,"Nevile, Henry."
1851,"Storer, Henry Sargant."
1852,"Helms, Henrik."
1853,"Sharp, Cuthbert "
1854,"Wright, Lucy Pauline "
1855,"Hall, John R. "
1856,"Hall, John R. "
1857,"Cumming, John "
1858,"Caulfield, James "
1859,"Blagden, Isa."
1860,"Roth, Henry Ling."
1861,"Doyle, Charles Altamont."
1862,"Brough, Robert Barnabas."
1863,"Coulthurst, Henry William."
1864,"Maccrindle, John Watson."
1865,"Harrison, John "
1866,"Burges, Afterwards Lamb, James Bland "
1867,"Kaiser, A. "
1868,"Home, George "
1869,"Ashworth, John Hervey."
1870,"Hindley, Charles "
1871,"Clayton, Joseph Culbertson."
1872,"Marsden, Henry Rowland."
1873,"Ward, Adolphus William "
1874,"Damalas, Theodoros."
1875,"Freinsheim, Johann"
1876,"Curwen, Spedding "
1877,"Custer, George A. "
1878,"Custer, George A. "
1879,"Custer, George A. "
1880,"Huysmans, Camiel."
1881,"Jameson, Robert "
1882,"Jameson, Robert "
1883,"Kerr, Robert "
1884,"Jameson, Robert "
1885,"Dickinson, Charles "
1886,"Davies, John Henry "
1887,"Dunbar, Drummond Miles "
1888,E. A. B. D. 
1889,"Delbare, FrançOis Thomas."
1890,"Dodd, George "
1891,"Dickson, George Cecil."
1892,"De Bow, James Dunwood Brownson."
1893,"Douglas, M. "
1894,"Dickson, Afterwards Smith, Maria Frances."
1895,"Dunbar, Margaret Juliana Maria."
1896,"C., J. P."
1897,"Durnovo, Nikolai Nikolaevich."
1898,"Disraeli, Ralph."
1899,"D'Urfey, Thomas"
1900,"Dibdin, Thomas Frognall."
1901,"D'Almeida, Anna."
1902,"Crawfurd, John"
1903,"Bannan, Benjamin."
1904,"Salisbury, Edith."
1905,"Favre, Jules Gabriel Claude."
1906,"Macmillan, Malcolm."
1907,"Lloyd, Hannibal Evans."
1908,"Dahn, Friedel."
1909,"Venn, Susanna Carnegie."
1910,"Warner, Anna Bartlett."
1911,"Canynges, William."
1912,"Carlisle, Nicholas."
1913,"Frankl, Afterwards FraknóI, Vilmos."
1914,"Dalrymple, Adolphus John "
1915,"O'Flanagan, James Roderick."
1916,"Moore, R. H."
1917,"Ross, Adrian "
1918,"Johnson, Rossiter."
1919,"Dana, James Dwight."
1920,"Dempster, Charlotte Louisa Hawkins."
1921,"Desprez, Frank."
1922,R. M.
1923,"Garrick, David"
1924,"Wolkenhauer, Wilhelm."
1925,"Volz, Berthold."
1926,"Grosart, Alexander Balloch."
1927,"Collins, Joseph Henry."
1928,"Jackson, John Edward "
1929,"SöDerhjelm, Jarl Werner."
1930,"Sidorowicz, Jan."
1931,"Chiechio, G. C."
1932,"Snow, Robert "
1933,"Simpson, John Palgrave."
1934,"Cholmondeley, Mary"
1935,"Cholmondeley, Mary"
1936,"Bernardos, Manuel."
1937,"Dwight, Theodore "
1938,"Meigs, John."
1939,"Batson, Henrietta M."
1940,"Braddon, M. E. "
1941,"Jardine, Joseph."
1942,"Hammersley, J. A."
1943,"Lessona, Michele."
1944,"Choiseul, ÉTienne FrançOis De "
1945,"Chancel, Ausone De."
1946,"Cassien, Victor."
1947,Dautrey 
1948,"B., E."
1949,"Blaquiere, Edward."
1950,"Wise, Joseph."
1951,"Falkener, Edward."
1952,"Larsen, Knud Erik "
1953,"Stuvé, Bernard."
1954,"Fenton, Roger "
1955,"Davidson, T."
1956,"Furniss, Harry."
1957,"Lynn, Afterwards Linton, Elizabeth."
1958,"Lynn, Afterwards Linton, Elizabeth."
1959,"Davidson, Margaret Miller "
1960,"Mackinnon, Hamilton."
1961,"Broughall, Mary."
1962,"Buckle, Anthony."
1963,"Davies, Elizabeth "
1964,"Sedgfield, W. Russell."
1965,"Miller, Hugh"
1966,"Adams, John "
1967,"Doré, Gustave"
1968,"Doré, Gustave"
1969,"Doré, Gustave"
1970,"Doré, Gustave"
1971,"Hopkins, Mark "
1972,"Davis, Charles "
1973,"Burke, Robert O'Hara"
1974,"Gibson, Charles Dana."
1975,"Remington, Frederic."
1976,"Jameson, Leander Starr "
1977,"Gibson, Charles Dana."
1978,"Durrie, Daniel Steele."
1979,"Durrie, Daniel Steele."
1980,"Snyder, William Henry."
1981,"Fries, John."
1982,"Braddon, M. E. "
1983,"Croly, George"
1984,"Buzot, FrançOis Nicolas LéOnard."
1985,"Dawes, Anna."
1986,"Turner, Afterwards Tinsley, Annie."
1987,"Gallaher, Fannie."
1988,"Devon, Paul."
1989,"Chappel, Alonzo."
1990,"Robertson, Margaret Murray."
1991,"De Camp, Afterwards Kemble, Marie ThéRèSe."
1992,"Dodd, William "
1993,"Lowndes, Thomas "
1994,"C., H. L."
1995,"Brayley, Edward Wedlake."
1996,"Hines, Frederick."
1997,"Oliphant, "
1998,"Du Bois, Dorothea."
1999,"Talfourd, Thomas Noon "
2000,"Speight, Thomas Wilkinson."
2001,"Braddon, M. E. "
2002,"Hertelendy, KáRoly."
2003,"Cabot, John."
2004,"Thomson, David "
2005,"Deane, John Bathurst."
2006,"Whitaker, Evelyn."
2007,"Whitaker, Evelyn."
2008,"Prest, Thomas Peckett."
2009,"Thomas, Ralph "
2010,"Behn, Aphra"
2011,"Roussel, Ernest "
2012,"Maitland, Thomas "
2013,"Maitland, Thomas "
2014,"Pierret, Henry."
2015,"Searle, Mary Louisa."
2016,"Kennedy, Richard Hartley."
2017,"Chaves, Alonso De."
2018,"Ulpius, Euphrosynus."
2019,"Angibaut, Pierre "
2020,"Hutchinson, Horace Gordon."
2021,"Boniface, Joseph De "
2022,"Bull, Roger "
2023,"Craig, Afterwards Knox, Isa."
2024,"Craig, Afterwards Knox, Isa."
2025,"Keltie, John Scott "
2026,"Paget, Walter."
2027,"Paget, Walter."
2028,"Brock, Charles Edmund."
2029,"B., S. R."
2030,"Bordot, Anatole."
2031,"Bontemps, Auguste."
2032,"MuḣAmmad Ibn Abī ṪĀLib, Shams Al"
2033,"Boyse, Samuel."
2034,"K., H. De."
2035,"Webster, John "
2036,"Touchemolin, Alfred."
2037,"Sanis, Jean LéOn."
2038,"Boyd, Archibald "
2039,"Harlow, Louis Kinney."
2040,"Fleury De Chaboulon, Pierre Antoine ÉDouard."
2041,"Montemont, Albert."
2042,"Margry, Pierre."
2043,"Bernard, FréDéRic."
2044,Riva
2045,"Hoffman, Karol Aleksander."
2046,"Raffet, Denis Auguste Marie"
2047,"Neigebaur, Johann Daniel Ferdinand."
2048,"Thompson, Edward "
2049,"Hopkins, Lemuel."
2050,"Stratford De Redcliffe, Stratford Canning "
2051,"Bosanquet, Bernard"
2052,"Salamé, Abraham."
2053,"Barrow, John "
2054,"Pfister, Christian."
2055,"Chauvin, Victor "
2056,"Denison, Louisa Evelyn."
2057,"Coke, Desmond Francis Talbot."
2058,"Aikin, Arthur"
2059,"Walbran, John Richard."
2060,"Denton, Charles Ashpitel."
2061,"Greenwood, Frederick "
2062,"De Passemere, E."
2063,"Croonenberghs, Charles."
2064,"Artevelde, Jacob Van."
2065,"Skene, Felicia Mary Frances."
2066,"Jebb, Henry Gladwyn."
2067,"Hogg, James "
2068,"Japp, Alexander Hay."
2069,"Barrow, Cecil Montefiore."
2070,"Butt, Beatrice May."
2071,"Lueders, Hermann "
2072,"Lapierre, EugèNe "
2073,"Courboin, EugèNe."
2074,"Quesnay De Beaurepaire, Alfred."
2075,"Costa De Beauregard, Charles Albert Marie "
2076,"Roy, J."
2077,"Browne, Isaac Hawkins "
2078,"LeféBure, LéOn "
2079,"Jacobs, Alfred "
2080,"Escande, Georges."
2081,"Gauntlett, Henry."
2082,"Augereau, L."
2083,"Ebsworth, Joseph Woodfall."
2084,"Brink, Reinier Cornelis Bakhuizen Van Den."
2085,"Woodberry, George Edward."
2086,"Plomer, Anne Hamilton."
2087,"De Windt, Harry."
2088,"Rye, Walter."
2089,"Becke, George Louis."
2090,"Harrison, M. B. "
2091,"Dicey, Edward."
2092,"Kireeva, Afterwards Novikova, Ol'Ga Alekseevna."
2093,"Gilbert, Humphrey "
2094,"Garlick, Alfred Hezekiah."
2095,"Daniel, George "
2096,"Jameson, "
2097,"Casanova, H."
2098,"Casanova, H."
2099,"Fors, Luis Ricardo"
2100,"Pelliza, Mariano A."
2101,"Jourdanet, Denis."
2102,"Rehfues, Philipp Joseph Von."
2103,Sedaine
2104,Sedaine
2105,"Lafontaine, August Heinrich Julius."
2106,"Lafontaine, August Heinrich Julius."
2107,"Lafontaine, August Heinrich Julius."
2108,"Manzi, Guglielmo."
2109,"Chamier, George."
2110,"Ingleton, James."
2111,"Cresswell, James."
2112,"French, H."
2113,"Shepherd, Richard Herne "
2114,"Hogarth, Georgina."
2115,"Wood, Henry "
2116,"Browne, Hablot Knight."
2117,"Doyle, Richard."
2118,"Eytinge, Sol "
2119,"Werner, H. A."
2120,"Browne, Hablot Knight."
2121,"Browne, Hablot Knight."
2122,"Hughes, William Little."
2123,"Heichen, Paul."
2124,"Dickens, Charles"
2125,"D., M."
2126,"Kent, William Charles Mark."
2127,"Barnard, Frederick."
2128,"Miles, Alfred Henry."
2129,"Hoyt, E."
2130,"Pechell, Mary L."
2131,"Ledos De Beaufort, RaphaëL."
2132,"Heinzerling, F."
2133,"Fontaine, L. U."
2134,"Lemcke, Ludwig G."
2135,"Baxter, James Phinney "
2136,"Rogers, T. E."
2137,"Chesney, George Tomkyns"
2138,"Chesney, George Tomkyns"
2139,"Caesar, Carl Julius."
2140,"Dilke, Charles Wentworth "
2141,"May, Margery."
2142,"Robertson, Anne J. "
2143,"Tabor, Afterwards Stephenson, Eliza."
2144,"Marmottan, Paul."
2145,"Baker, Charles "
2146,"Boyle, John Roberts."
2147,"Brown, Joseph Williamson."
2148,"Mills, S. Dow "
2149,"Home, John "
2150,"Hitchman, Francis."
2151,"Traill, Henry Duff."
2152,"Jessopp, Augustus."
2153,"Stutzer, E."
2154,"Jonveaux, ÉMile."
2155,"Martin, J. E. A."
2156,"Zaitsev, Varfolomei Aleksandrovich."
2157,"Vattemare, Hippolyte."
2158,"Vattemare, Hippolyte."
2159,"Culpeper, N. C. Bishop."
2160,"Dekolong, Ivan Aleksandrovich."
2161,Drummond 
2162,"Blakiston, Eleanor Frances."
2163,"Dobie, James "
2164,"Coleridge, Sara Coleridge"
2165,"Thomson, Hugh."
2166,"Thomson, Hugh."
2167,"Partridge, J. Bernard "
2168,"Griffith, Frederick Townley."
2169,"Sieber, Andreas."
2170,"Braddon, M. E. "
2171,"Pennell, Joseph."
2172,"Vletter, Jacob De."
2173,"Gilchrist, Octavius Graham."
2174,"Ellis, Alfred Shelley."
2175,"Roijaards, Herman Johan."
2176,"Goering, Anton."
2177,"Kreyenberg, Gotthold."
2178,"Doheny, Mary Jane."
2179,"Silant'Ev, A. A."
2180,"JuáRez, Benito "
2181,Fouquier
2182,"Harrison, George Henry De Strabolgie Neville Plantagenet."
2183,"Munford, George."
2184,"M., J. L. G."
2185,"H., J."
2186,"Whitaker, Evelyn."
2187,"Gutekunst, F."
2188,"Brundell, Benjamin Shaw."
2189,"Brundell, Benjamin Shaw."
2190,"Brundell, Benjamin Shaw."
2191,"O'Callaghan, Edmund Bailey."
2192,"Playfair, William."
2193,"Neufbourg, L. De "
2194,"Wilson, Allan "
2195,"Barnes, William"
2196,"Argles, Afterwards Hungerford, Margaret Wolfe."
2197,"Mulready, William"
2198,"Paton, Ida."
2199,"Chevallier, Henry."
2200,"Home, John "
2201,"D., A."
2202,"Beerbohm, Julius."
2203,"Richardson, James "
2204,"Halkett, John."
2205,"Marchand, FréDéRic."
2206,"Price, Edward "
2207,"Macmurtrie, James."
2208,"Dow, Lucy E."
2209,"Sargent, M. E. "
2210,"Fawkes, Walter."
2211,"Fel'Dman, F. A."
2212,"Besant, Walter "
2213,"Schoolcraft, Henry Rowe."
2214,"Zwecker, John Baptist."
2215,"Weir, Harrison"
2216,"Wilson, William "
2217,"Reed, W. S."
2218,"Nicholson, Joseph Shield."
2219,"Filliter, Edward."
2220,"Gaildrau, Charles."
2221,"Cueppers, Konrad."
2222,"Boltz, August."
2223,"Duncker, Maximilian Wolfgang."
2224,"Samwer, Carl Friedrich Lucian."
2225,"Christianson, C. "
2226,"Samwer, Carl Friedrich Lucian."
2227,"Lambert, Joseph "
2228,"Derrick, Samuel."
2229,"Gilfillan, George"
2230,"Clarke, Charles Cowden."
2231,"Araujo De AzevéDo, Antonio De "
2232,"Conn, William."
2233,"Hennessy, A. T."
2234,"Oliver, Samuel Pasfield"
2235,"White, Diana."
2236,"Riou, ÉDouard."
2237,"Beauchamp, Henry King."
2238,"Beauchamp, Henry King."
2239,"Guy, Camille."
2240,"Chardin, Paul."
2241,"Thouret, Guillaume FrançOis Antoine."
2242,"Danton, Georges Jacques."
2243,"Dubouchet, Gustave."
2244,"Bertrand De Broussillon, Arthur "
2245,"Du Breil De Pontbriand, P. "
2246,"Alexander, John Henry "
2247,"Alexander, John Henry "
2248,"Hunter, Peter Hay "
2249,"CorrèGes, F."
2250,"Triger, Robert."
2251,"Maseres, Francis."
2252,"Bernier, Paul Dominique."
2253,"Argles, Afterwards Hungerford, Margaret Wolfe."
2254,"Argles, Afterwards Hungerford, Margaret Wolfe."
2255,"Boyd, Archibald "
2256,"Gautier, ThéOphile "
2257,"Chauvet, Jules Adolphe."
2258,"Domenichelli, Teofilo."
2259,"L'HéRitier, Louis FrançOis."
2260,"Verschoyle, John Stuart."
2261,"Maillet, Dominique."
2262,"Bayard, William."
2263,"Leitschuh, Friedrich."
2264,"M., S. R. T."
2265,"Pollock, Walter Herries."
2266,"Saint John De CrèVecoeur, Robert."
2267,"Combarieu, Louis."
2268,"Champollion, EugèNe André."
2269,"Williams, J. D. "
2270,"Blanchard, Edward Litt Leman."
2271,"Görgey, Artúr"
2272,"Morgan, John Hunt."
2273,"Auguis, Pierre René."
2274,"Batissier, Louis."
2275,"Leynadier, Camille."
2276,"Fournier, ÉDouard "
2277,"Belin, Jules LéOnard."
2278,"Pierson, William."
2279,"Hagen, Carl "
2280,"Hagen, Carl "
2281,"Williams, Henry Llewellyn."
2282,"Fourcaud, Louis De."
2283,"LéGer, Alexandre Charlemagne."
2284,"Hamilton, George "
2285,"Garnerin De Montgelas, Maximilien Joseph "
2286,"Braddon, M. E. "
2287,"Braddon, M. E. "
2288,"Laing, David "
2289,"Maccormick, Arthur David."
2290,"Young, Arthur "
2291,"Newcastle, Thomas Pelham"
2292,"Hay, William "
2293,"SjöGren, Sten Anders Hjalmar."
2294,"NordenskiöLd, Nils Adolf Erik "
2295,"Dunlop, Afterwards Inverarity, Rosalind Harriet Maria Wallace."
2296,"Dunlop, Afterwards Inverarity, Rosalind Harriet Maria Wallace."
2297,"Wolf, Joseph "
2298,"Faraday, Michael"
2299,"Langdon, William B."
2300,"Langdon, William B."
2301,"Merlet, Luc. "
2302,"Daulnoy, Nicolas Jules."
2303,"Fisher, Joshua Francis."
2304,"Schloesser, W."
2305,"Mendoza, Gumesindo."
2306,"Argles, Afterwards Hungerford, Margaret Wolfe."
2307,"Grave, Victor EugèNe."
2308,"Girardet, Carl."
2309,"Ehrmann, Theophil Friedrich."
2310,"Sharp, Cuthbert "
2311,"Gerbault, Henri."
2312,"Duthoit, Louis."
2313,"Duthoit, Louis."
2314,"Rutty, John."
2315,"Mulder, Lodewijk."
2316,"Chappel, Alonzo."
2317,"Scriven, William."
2318,"Suringar, Hugo."
2319,"Perfect, Henry Theodore."
2320,"Ranghiasci Brancaleoni, G. B."
2321,"A. Y H., A."
2322,"Houghton, Richard Monckton Milnes "
2323,"Davis, Solomon "
2324,"Ross, John Wilson."
2325,"Braddon, M. E. "
2326,"Adlerberg, Nikolai "
2327,"Payne, Joseph "
2328,"Hough, Franklin Benjamin."
2329,"Stone, Marcus."
2330,"Betts, Craven Langstroth."
2331,"Sybel, Heinrich Carl Ludolf Von."
2332,"Eberstein, Louis Ferdinand Von "
2333,"Eberstein, Louis Ferdinand Von "
2334,"Tiler, William."
2335,"Blew, William John."
2336,"Merkel, Garlieb Helwig."
2337,"E., E. R."
2338,"Noever, E. J. Konrad."
2339,"Eden, Eleanor "
2340,"Maclaughlin, E. Noel."
2341,"Macdonald, Greville Matheson."
2342,"Perrin, William Henry."
2343,"Beeton, Samuel Orchart."
2344,"Ridout, Thomas."
2345,"Wood, Mary Susan Felice "
2346,"Roberts, Margaret"
2347,"Hammond, Chris "
2348,"Ritchie, Anne Thackeray"
2349,"Hammond, Chris "
2350,"Ritchie, Anne Thackeray"
2351,"Hammond, Chris "
2352,"Hammond, Chris "
2353,"Cutlar, Roger."
2354,"Neill, Patrick."
2355,"S., A."
2356,"Livingston, Josiah."
2357,"Rymer, James Malcolm."
2358,"Eden, William "
2359,"Edrehi, Isaac."
2360,"Dickson, William "
2361,"Bancroft, John "
2362,"Macnair, John "
2363,"Fielding, Suzan."
2364,"Guild, Curtis."
2365,"Owen, Elias."
2366,"Black, David "
2367,"Mallet, David."
2368,"Rosengarten, Joseph George."
2369,"Finweg, Carl August."
2370,"Barton, Bernard."
2371,"Novikov, Nikolai Ivanovich."
2372,"Talbot, John "
2373,"Tabor, Afterwards Stephenson, Eliza."
2374,"Plimsoll, Samuel."
2375,"Sherer, Joseph Moyle."
2376,"Montefiore, Judith "
2377,"Sherer, Joseph Moyle."
2378,"Bippen, Wilhelm Von "
2379,"Weber, J. "
2380,"Groessler, Hermann."
2381,"Andrews, Miles Peter."
2382,"Andrews, Miles Peter."
2383,"Jerningham, Edward."
2384,"Cambridge, Richard Owen."
2385,"Frese, Julius."
2386,"Sheppard, Nathan."
2387,"Ritchie, Anne Thackeray"
2388,"Ritchie, Anne Thackeray"
2389,"Heywood, Thomas "
2390,"Sinnett, Alfred Percy."
2391,"Grant, Daniel "
2392,"Harting, James Edmund"
2393,"Roberts, Emma."
2394,"Lee, Robert E. "
2395,"Adam, G. Mercer "
2396,"Mattioli, Ercole Antonio "
2397,"Fenwick, John "
2398,"F., J."
2399,"Shepherd, Thomas Hosmer."
2400,"Shepherd, Thomas Hosmer."
2401,"Robinson, Frederick William."
2402,"Lowe, Walter Bezant."
2403,"Robinson, Charles John."
2404,"Lanman, Charles."
2405,"Eliot, Arthur Turberville."
2406,"Leech, John "
2407,"Cassell, John."
2408,"Page, Frederick "
2409,"Janet, Gustave."
2410,"Rouargue, ÉMile "
2411,"Prestwich, Grace Anne "
2412,"Cooke, Henry "
2413,"Chadwick, Edwin "
2414,"Watson, Jean L."
2415,"Haslewood, Joseph."
2416,"Clark, George Rogers"
2417,"Eckertz, Gottfried."
2418,"Cuvier, Charles ChréTien LéOpold."
2419,"Toddles, Tommy "
2420,"Bickerstaffe, Isaac."
2421,"Thompson, William "
2422,"Paterson, Robert "
2423,"Tickell, Thomas."
2424,"Dodd, William "
2425,"Gardiner, Marguerite "
2426,"Pownall, Henry."
2427,"Blackburn, Douglas."
2428,"Berger, Ernst Hugo."
2429,"Emler, Josef."
2430,"Watson, Henry Crocker Marriott."
2431,"Butler, Samuel"
2432,"Merigot, J."
2433,"Poynter, Eleanor Frances."
2434,"Maidment, James"
2435,"Maccrindle, John Watson."
2436,"Gonzalez Llana, Manuel."
2437,"Grandidier, Alfred"
2438,"Lopez, José Francisco."
2439,"Audiat, Louis."
2440,"Vogel, Friedrich "
2441,"Carranza, ÁNjel Justiniano."
2442,"Champflour, Jean Martial De."
2443,"Wraxall, Frederick Charles Lascelles "
2444,"Wraxall, Frederick Charles Lascelles "
2445,"Wraxall, Frederick Charles Lascelles "
2446,"Plaza, José Antonio De."
2447,"Dempster, Charlotte Louisa Hawkins."
2448,"Rawlins, Thomas "
2449,"Bratring, Friedrich Wilhelm August."
2450,"Barbauld, "
2451,"Pasquin, Anthony "
2452,"Prest, Thomas Peckett."
2453,"Carter, Thomas Buchanan."
2454,"B., W."
2455,"Nolands, Robert "
2456,Charles 
2457,"Beach, Thomas "
2458,"Brachelli, Hugo Franz Von."
2459,"Bartlett, William Henry."
2460,"Rough, David."
2461,"Chimmo, William."
2462,"Townsend, George Henry."
2463,"Robinson, Emma."
2464,"Ferguson, James "
2465,"Southall, Isabel."
2466,"Vaizey, J. R."
2467,Baring
2468,"Prest, Thomas Peckett."
2469,"Ingersoll, Joseph Reed."
2470,"Ropars, Mathieu."
2471,"Axon, William E. A.  "
2472,"Barrow, John "
2473,"Grand, Sarah."
2474,"Powell, Henry."
2475,"Knox, Vicesimus."
2476,"Hailstone, Herbert."
2477,"Eyre, Edward "
2478,"Poillon, Louis "
2479,"Fletcher, John "
2480,"Frege, Christian Gottlieb."
2481,"Freer, Richard Lane."
2482,"Bruce, John "
2483,"Crofton, Zachary."
2484,"Orpen, Richard Caulfield."
2485,"Brooke, Henry"
2486,"Zonghi, Aurelio."
2487,"Tannen, Carl."
2488,"Dellius, Quintus."
2489,"Balmaceda, José Manuel "
2490,"Beal, Samuel."
2491,"Giles, Herbert Allen."
2492,"Riou, ÉDouard."
2493,"Ralph, Julian."
2494,"Walker, Henry "
2495,"Coote, Thomas."
2496,"Durell, Edward "
2497,"Moultrie, George."
2498,"Maccormick, Arthur David."
2499,"Eyre, Mary."
2500,"Polwhele, Richard."
2501,"Linton, William James."
2502,"Andrieux, CléMent Auguste."
2503,"Trigant, L. "
2504,"Murray, Alfred."
2505,"Clive, Robert George Windsor "
2506,"Hunt, Henry "
2507,"Marsden, John Howard."
2508,Medina
2509,"Payn, James"
2510,"Culverwell, J. P."
2511,"Lalanne, Marie Ludovic ChréTien."
2512,"Birkbeck, Morris."
2513,"Greenstreet, James Harris."
2514,Woodward 
2515,"Clark, H. "
2516,"Fawkes, Lionel Grimston."
2517,"Tombleson, William."
2518,"Harrel, Thomas."
2519,"Birkbeck, Morris."
2520,"Birkbeck, Morris."
2521,"Etheridge, W. Gray."
2522,Lach
2523,"Beals, Willis H."
2524,"Russell, Fox."
2525,"O'Callaghan, J. P."
2526,"Crosse, John "
2527,"Braddon, M. E. "
2528,"Wallace, Frederick T."
2529,"Reid, George "
2530,"Nautet Monteiro, Mariana De."
2531,"Zaragoza, Justo."
2532,"FernáNdez Guardia, Ricardo."
2533,"Simon, Jules FrançOis."
2534,"Ortega, F. "
2535,"Medina, José Toribio."
2536,"Balbi, Adriano."
2537,"Acosta, JoaquíN."
2538,"PeñAlosa BriceñO, Diego Dionisio De."
2539,"Savile, John Horace "
2540,"Norstedt, H. O."
2541,"Serpa Pinto, Alexandre Alberto De."
2542,"Amoretti, Carlo."
2543,"Galinier, "
2544,"Terrier, LéOn."
2545,"Jesse, William "
2546,"Clive, Caroline."
2547,"Clive, Caroline."
2548,"Drevet, Xavier."
2549,"Day, Charles Russell."
2550,"Williams, Henry Llewellyn."
2551,"Fichte, Immanuel Hermann Von."
2552,"Barchou De PenhoëN, Auguste ThéOdore Hilaire "
2553,"Forsyth, William "
2554,"Field, Roswell Martin."
2555,"Grahame, Kenneth"
2556,"Chalmers, Alexander "
2557,"Roscoe, Thomas."
2558,"Browne, James P."
2559,"Herbert, David "
2560,"T., G. H."
2561,"Whipple, Edwin Percy."
2562,"Troughton, Richard Zouch S."
2563,"Germain, Alexandre Charles."
2564,"Culham, B. P."
2565,"Bottarelli, Giovanni Gualberto."
2566,"T., E. B."
2567,"Wilson, Robert "
2568,"Bristow, Henry William."
2569,"Girardet, Carl."
2570,"Emerson, S. R."
2571,"Bilaigradsky, M. D."
2572,"Sachot, Octave."
2573,"KęTrzyńSki, Stanisław."
2574,"Raffles, Thomas Stamford "
2575,"Putnam, Rufus "
2576,"Beaufort, Emily Anne "
2577,"Oudin, Alphonse."
2578,"Brehm, Alfred Edmund"
2579,"Huszka, JóZsef."
2580,"Brough, Frances."
2581,"Shoberl, Frederick."
2582,"Stuckart, Carl Friedrich."
2583,"Colton, Joseph Hutchinson."
2584,"Seymour, Ralph Fletcher."
2585,"Hill, Frank Alpine."
2586,"Hatton, Joseph "
2587,"FernáNdez Guerra Y Orbe, Aureliano."
2588,"Colton, G. Woolworth "
2589,"Roscoe, Robert."
2590,"Bowles, Afterwards Southey, Caroline."
2591,"Bingley, William "
2592,"Luker, William."
2593,"Lloyd, S. O."
2594,"Yazuikov, Dmitry Ivanovich'."
2595,"F., W. J."
2596,"Riley, Henry Thomas."
2597,"Belin De Launay, Jules."
2598,"Ceruti, Antonio."
2599,"Maupeou, René Nicolas Charles Augustin De."
2600,"ChéRuel, Pierre Adolphe."
2601,"Duns, John."
2602,"Obolensky, K. M."
2603,"Shirley, James"
2604,"Brome, Richard."
2605,"Wilmot, John "
2606,"Niemann, Edmund J."
2607,"Hollingsworth, Nathaniel John."
2608,"Hollingsworth, Nathaniel John."
2609,"Carrier, Jean Baptiste "
2610,"Steinhauser, Anton."
2611,"Fiske, John"
2612,"Braddon, M. E. "
2613,Baring
2614,"Robillard De Beaurepaire, Charles Marie De."
2615,"Rhodes, Richard "
2616,"Rosso, Giuseppe Del."
2617,"Dilke, Charles Wentworth "
2618,"Dilke, Charles Wentworth "
2619,"Canal, José De La."
2620,"Gunn, Barbara."
2621,"Roa, Martin De."
2622,"Broughton, Rhoda."
2623,"Birkbeck, Morris."
2624,"Pennell, Joseph."
2625,"Weatherly, Frederick Edward."
2626,"Braddon, M. E. "
2627,"Goldsmid, Frederic John "
2628,"Maskelyne, Mervin Herbert Nevil Story "
2629,"Foerster, Bernhard."
2630,"Simeon, Stephen Louis."
2631,"Taylor, Bayard."
2632,BarrièRe
2633,"Man, Jan Cornelis De."
2634,"Wieselgren, Peter."
2635,"Riou, ÉDouard."
2636,"Poynter, Eleanor Frances."
2637,"Braddon, M. E. "
2638,"Bewicke, Afterwards Little, Alicia E. Neva."
2639,"Hay, William "
2640,"Galesloot, Louis."
2641,"Green, Samuel Abbott."
2642,"Griffiths, Arthur George Frederick."
2643,"Montalembert, Eliza De "
2644,"Ford, Kate B."
2645,"Ford, Kate B."
2646,"Gifford, William "
2647,"Biddulph, Michael Anthony Shrapnel "
2648,"Casali, Giovanni."
2649,"Draper, Lyman Copeland"
2650,"Albert, Antoine."
2651,"Gomez De Arteche Y Moro, José."
2652,"Angas, George French."
2653,"Leitzmann, Albert."
2654,"Forster, Henry Langstaff."
2655,"Merivale, John Herman "
2656,"Fortescue, Thomas "
2657,"Maughan, Afterwards Story, Janet Leith."
2658,"English, Thomas Dunn"
2659,"Fawkes, Walter."
2660,"Durieux, Achille."
2661,"Veuclin, V. E."
2662,"Sayers, Elizabeth."
2663,"Shadwell, Thomas "
2664,"Cobenzl, Johann Ludwig Joseph "
2665,"Soltau, Dietrich Wilhelm."
2666,"Somerville, Thomas "
2667,"Stewart, Charles Edward "
2668,"Tickell, Richard."
2669,"Drew, Dorothea A. H."
2670,"Hodgson, W. B.  "
2671,"Foy, Elisabeth Auguste "
2672,"Buchanan, Robert "
2673,"Dubosc, Georges."
2674,"Fournier, Alban."
2675,"Wedgwood, Frances Julia."
2676,"Huntington, Jedediah Vincent."
2677,"Evans, Hugh "
2678,"Tuckerman, Henry Theodore."
2679,"Felloes, Frank."
2680,"Pinheiro Chagas, Manuel."
2681,"Fernandes Pereira, Antonio."
2682,"Beaton, Patrick."
2683,"Schwicker, Johann Heinrich."
2684,"Blake, Mortimer."
2685,"Huish, Robert."
2686,"Bertacchi, Cosimo."
2687,"Malleson, George Bruce."
2688,"Pae, David "
2689,"Sabine, Edward "
2690,"Maccormick, Arthur David."
